ID,Tipo,SKU,"GTIN, UPC, EAN, or ISBN",Nombre,Publicado,¿Está destacado?,Visibilidad en el catálogo,Descripción corta,Descripción,Día en que empieza el precio rebajado,Día en que termina el precio rebajado,Estado del impuesto,Clase de impuesto,¿En inventario?,Inventario,Cantidad de bajo inventario,¿Permitir reservas de productos agotados?,¿Vendido individualmente?,Peso (kg),Longitud (cm),Ancho (cm),Altura (cm),¿Permitir valoraciones de clientes?,Nota de compra,Precio rebajado,Precio normal,Categorías,Etiquetas,Clase de envío,Imágenes,Límite de descargas,Días de caducidad de la descarga,Superior,Productos agrupados,Ventas dirigidas,Ventas cruzadas,URL externa,Texto del botón,Posición
46160,simple,MCCP68,,Mayoral 2 años,1,1,visible,"Vestido niña, ","Precio de comparación $885 2 años, Mayoral, Seminuevo sin detalle, , Sin notas",,,taxable,,1,1,,0,0,2,,,,0,885,,324.5,Ropa > Niña cuerpo completo,"Niña 18 -24 meses, Polanco, Ver todo de ropa",,"https://entrepeques.mx/wp-content/uploads/2024/07/MCCP68.jpg, https://entrepeques.mx/wp-content/uploads/2024/07/MCCP681.jpg",,,,,,,,,0
46163,simple,MCCP71,,Babine 2 años,1,1,visible,"Vestido de fiesta, ","Precio de comparación $1275 2 años, Babine, Seminuevo sin detalle, , Sin notas",,,taxable,,1,1,,0,0,2,,,,0,1275,,467.5,Ropa > Niña cuerpo completo,"Niña 18 -24 meses, Polanco, Ver todo de ropa",,"https://entrepeques.mx/wp-content/uploads/2024/07/MCCP71.jpg, https://entrepeques.mx/wp-content/uploads/2024/07/MCCP711.jpg",,,,,,,,,0
46172,simple,MCCP72,,Janie and Jack 12 meses,1,1,visible,"Abrigo, ","Precio de comparación $1185 12 meses, Janie and Jack, Seminuevo sin detalle, , Sin notas",,,taxable,,1,1,,0,0,2,,,,0,1185,,434.5,Ropa > Niña cuerpo completo,"Niña 0-12 meses, Polanco, Ver todo de ropa",,"https://entrepeques.mx/wp-content/uploads/2024/07/MCCP72.jpg, https://entrepeques.mx/wp-content/uploads/2024/07/MCCP721.jpg",,,,,,,,,0
46175,simple,MCCP63,,American princess 18 meses,1,1,visible,"Vestido de fiesta, ","Precio de comparación $975 18 meses, General, Seminuevo sin detalle, , Rosa encaje",,,taxable,,1,1,,0,0,2,,,,0,975,,357.5,Ropa > Niña cuerpo completo,"Niña 18 -24 meses, Polanco, Ver todo de ropa",,"https://entrepeques.mx/wp-content/uploads/2024/07/MCCP63.jpg, https://entrepeques.mx/wp-content/uploads/2024/07/MCCP631.jpg",,,,,,,,,0
46178,simple,MCCP62,,100% algodon 3 años,1,1,visible,"Vestido niña, ","Precio de comparación $885 3 años, General, Seminuevo sin detalle, , Sin notas",,,taxable,,1,1,,0,0,2,,,,0,885,,324.5,Ropa > Niña cuerpo completo,"Niña 3 y 4 años, Polanco, Ver todo de ropa",,"https://entrepeques.mx/wp-content/uploads/2024/07/MCCP62-rotated.jpg, https://entrepeques.mx/wp-content/uploads/2024/07/MCCP621.jpg",,,,,,,,,0
46184,simple,ODPP81,,Sombras Accesorios carriola,1,1,visible,Sin información adicional,"Precio de comparación $390 Accesorios carriola, Sombras, Nuevo, , Sombras",,,taxable,,1,3,,0,0,5,,,,0,390,,346.5,A pasear > Otros de Paseo,"Accesorios carriola, Polanco, Ver todo de a pasear",,"https://entrepeques.mx/wp-content/uploads/2024/07/ODPP81.jpg, https://entrepeques.mx/wp-content/uploads/2024/07/ODPP811.jpg",,,,,,,,,0
46198,simple,SORP48,,Disney  Scooter Grande,1,1,visible,Sin información adicional,"Precio de comparación $800 Scooter Grande, Disney , Seminuevo sin detalle, , Sin notas",,,taxable,,1,3,,0,0,25,,,,0,800,,434.5,A pasear > Sobre ruedas,"Polanco, Scooter Grande, Ver todo de a pasear",,"https://entrepeques.mx/wp-content/uploads/2024/07/SORP48.jpg, https://entrepeques.mx/wp-content/uploads/2024/07/SORP481.jpg, https://entrepeques.mx/wp-content/uploads/2024/07/SORP482.jpg",,,,,,,,,0
46202,simple,SORP49,,Razor Scooter pequeño,1,1,visible,Sin información adicional,"Precio de comparación $900 Scooter pequeño, Razor, Seminuevo sin detalle, , Sin notas",,,taxable,,1,1,,0,0,25,,,,0,900,,495,A pasear > Sobre ruedas,"Polanco, Scooter pequeño, Ver todo de a pasear",,"https://entrepeques.mx/wp-content/uploads/2024/07/SORP49.jpg, https://entrepeques.mx/wp-content/uploads/2024/07/SORP491.jpg, https://entrepeques.mx/wp-content/uploads/2024/07/SORP492.jpg, https://entrepeques.mx/wp-content/uploads/2024/07/SORP493.jpg",,,,,,,,,0
46217,simple,TYBP75,,Mercurio Bicicleta de Equilibrio,1,1,visible,"Regular, ","Precio de comparación $2000 Bicicleta de Equilibrio, Mercurio, Seminuevo sin detalle, , Sin notas",,,taxable,,1,1,,0,0,30,,,,0,2000,,1074.6,A pasear > Triciclos y bicicletas,"Bicicleta de Equilibrio, Polanco, Ver todo de a pasear",,"https://entrepeques.mx/wp-content/uploads/2024/07/TYBP75.jpg, https://entrepeques.mx/wp-content/uploads/2024/07/TYBP751.jpg, https://entrepeques.mx/wp-content/uploads/2024/07/TYBP752.jpg, https://entrepeques.mx/wp-content/uploads/2024/07/TYBP753.jpg",,,,,,,,,0
46222,simple,TYBP76,,Fist move Bicicleta de Equilibrio,1,1,visible,"Sin Ruedas Aux., ","Precio de comparación $1800 Bicicleta de Equilibrio, Fist move, Seminuevo sin detalle, , Sin notas",,,taxable,,1,1,,0,0,30,,,,0,1800,,979,A pasear > Triciclos y bicicletas,"Bicicleta de Equilibrio, Polanco, Ver todo de a pasear",,"https://entrepeques.mx/wp-content/uploads/2024/07/TYBP76.jpg, https://entrepeques.mx/wp-content/uploads/2024/07/TYBP761.jpg, https://entrepeques.mx/wp-content/uploads/2024/07/TYBP762.jpg, https://entrepeques.mx/wp-content/uploads/2024/07/TYBP763.jpg",,,,,,,,,0
46232,simple,ADAP24,,Napps Baberos,1,1,visible,"BPA Free, Ultrasoft","Precio de comparación $195 Baberos, Napps, Nuevo, Silicon",,,taxable,,1,1,,0,0,1,,,,0,195,,195,A comer > Accesorios de alimentación,"Baberos, Polanco, Ver todo de a comer",,"https://entrepeques.mx/wp-content/uploads/2024/07/ADAP24.jpg, https://entrepeques.mx/wp-content/uploads/2024/07/ADAP241.jpg, https://entrepeques.mx/wp-content/uploads/2024/07/ADAP242.jpg",,,,,,,,,0
46236,simple,ADAP25,,Napps Cucharas silicon,1,1,visible,"BPA Free, Ergonomicas, Ultrasoft","Precio de comparación $175 Cubiertos, Napps, Nuevo, 4 pack",,,taxable,,1,4,,0,0,1,,,,0,175,,192.5,A comer > Accesorios de alimentación,"Cubiertos, Polanco, Ver todo de a comer",,"https://entrepeques.mx/wp-content/uploads/2024/07/ADAP25.jpg, https://entrepeques.mx/wp-content/uploads/2024/07/ADAP251.jpg, https://entrepeques.mx/wp-content/uploads/2024/07/ADAP252.jpg",,,,,,,,,0
46240,simple,ADAP26,,Napps Cubiertos,1,1,visible,Suaves,"Precio de comparación $120 Cubiertos, Napps, Seminuevo sin detalle, 3 pack",,,taxable,,1,4,,0,0,1,,,,0,120,,132,A comer > Accesorios de alimentación,"Cubiertos, Polanco, Ver todo de a comer",,"https://entrepeques.mx/wp-content/uploads/2024/07/ADAP26.jpg, https://entrepeques.mx/wp-content/uploads/2024/07/ADAP261.jpg, https://entrepeques.mx/wp-content/uploads/2024/07/ADAP262.jpg, https://entrepeques.mx/wp-content/uploads/2024/07/ADAP263.jpg",,,,,,,,,0
46258,simple,CARP160-1,,Stokke Sin portabebé,1,0,visible,"No 3en1, Reclinable, Sencilla, No Travel System,","Precio de comparación $12500 Tradicional, Sin portabebé, Stokke, Seminuevo sin detalle",,,taxable,,1,1,,0,0,75,,,,0,15500,4797,7995,A pasear > Carriolas,"Polanco, Sin Portabebé, Ver todo de a pasear",,"https://entrepeques.mx/wp-content/uploads/2024/07/Stokke-verde5990.jpeg, https://entrepeques.mx/wp-content/uploads/2024/06/CARP1601.jpg, https://entrepeques.mx/wp-content/uploads/2024/07/Stokke-verde5990.jpeg",,,,,,,,,0
46267,simple,ADAP27,,Napps Vasos,1,0,visible,Diseño de popote con bola de gravedad para beber agua 360 grados. Sellado de silicon. Apertura deslizante. 250 ml,"Precio de comparación $120 Vasos, Napps, Nuevo, , Vaso popote",,,taxable,,1,4,,0,0,1,,,,0,120,,132,A comer > Accesorios de alimentación,"Polanco, Vasos, Ver todo de a comer",,"https://entrepeques.mx/wp-content/uploads/2024/07/ADAP27.jpg, https://entrepeques.mx/wp-content/uploads/2024/07/ADAP271.jpg",,,,,,,,,0
46270,simple,EDBP17,,Chicco Eléctrico,1,0,visible,Sin información adicional,"Precio de comparación $1750 Eléctrico, Chicco, Seminuevo sin detalle, , Sin notas",,,taxable,,1,2,,0,0,5,,,,0,1750,,874.5,A comer > Esterilizador de biberones,"Eléctrico, Polanco, Ver todo de a comer",,"https://entrepeques.mx/wp-content/uploads/2024/07/EDBP17.jpg, https://entrepeques.mx/wp-content/uploads/2024/07/EDBP171.jpg, https://entrepeques.mx/wp-content/uploads/2024/07/EDBP172.jpg, https://entrepeques.mx/wp-content/uploads/2024/07/EDBP173.jpg",,,,,,,,,0
46288,simple,GYTP44,,Chiquimundo Gimnasio,1,0,visible,con juguetes,"Precio de comparación $950 Gimnasio, Chiquimundo, Seminuevo sin detalle, , Rosa Chiquimundo",,,taxable,,1,1,,0,0,10,,,,0,950,,418,A Jugar > Gimnasios y tapetes,"Gimnasio, Polanco, Ver todo de a jugar",,"https://entrepeques.mx/wp-content/uploads/2024/07/GYTP44.jpg, https://entrepeques.mx/wp-content/uploads/2024/07/GYTP441.jpg, https://entrepeques.mx/wp-content/uploads/2024/07/GYTP442.jpg",,,,,,,,,0
46301,simple,GYTP49,,Fisher Price Gimnasio Musical,1,0,visible,"Chico, ","Precio de comparación $450 Gimnasio Musical, Fisher Price, Seminuevo sin detalle, , Piano pollito",,,taxable,,1,1,,0,0,4,,,,0,450,,209,A Jugar > Gimnasios y tapetes,"Gimnasio Musical, Polanco, Ver todo de a jugar",,"https://entrepeques.mx/wp-content/uploads/2024/07/GYTP49.jpg, https://entrepeques.mx/wp-content/uploads/2024/07/GYTP491.jpg",,,,,,,,,0
46304,simple,GYTP50,,Fisher Price Musical para cuna,1,0,visible,"Chico, ","Precio de comparación $600 Gimnasio Musical, Fisher Price, Seminuevo sin detalle, , Piano animales",,,taxable,,1,1,,0,0,5,,,,0,600,,275,A Jugar > Gimnasios y tapetes,"Gimnasio Musical, Polanco, Ver todo de a jugar",,"https://entrepeques.mx/wp-content/uploads/2024/07/GYTP50.jpg, https://entrepeques.mx/wp-content/uploads/2024/07/GYTP501.jpg",,,,,,,,,0
46311,simple,GYTP53,,General Gimnasio,1,0,visible,"Chico, ","Precio de comparación $850 Gimnasio, General, Seminuevo sin detalle, , Tapete rosa ",,,taxable,,1,1,,0,0,8,,,,0,850,,418,A Jugar > Gimnasios y tapetes,"Gimnasio, Polanco, Ver todo de a jugar",,"https://entrepeques.mx/wp-content/uploads/2024/07/GYTP53.jpg, https://entrepeques.mx/wp-content/uploads/2024/07/GYTP531.jpg, https://entrepeques.mx/wp-content/uploads/2024/07/GYTP532.jpg, https://entrepeques.mx/wp-content/uploads/2024/07/GYTP533.jpg",,,,,,,,,0
46320,simple,JUGP337,,Dundy 5 años y más,1,0,visible,Sin información adicional,"Precio de comparación $1990 5 años y más, Dundy, Nuevo, , Blocks Gdes",,,taxable,,1,1,,0,0,15,,,,0,1990,,2149.2,A Jugar > Juguetes,"5 años y más, Polanco, Ver todo de a jugar",,"https://entrepeques.mx/wp-content/uploads/2024/07/JUGP337.jpg, https://entrepeques.mx/wp-content/uploads/2024/07/JUGP3371.jpg, https://entrepeques.mx/wp-content/uploads/2024/07/JUGP3372.jpg",,,,,,,,,0
46361,simple,MCBP70,,Chicco Silla Mecedora,1,0,visible,"Baterías, Plegable, Con barra de juguetes desmontable, Posiciones, Vibración, ","Precio de comparación $2900 Con Melodías y sonidos, Silla Mecedora, Chicco, Seminuevo sin detalle, , Mecedora chicco",,,taxable,,1,1,,0,0,15,,,,0,2900,,1458,En casa > Mecedoras y Columpios de bebé,"Polanco, Silla Mecedora, Ver todo de en casa",,"https://entrepeques.mx/wp-content/uploads/2024/07/MCBP70.jpg, https://entrepeques.mx/wp-content/uploads/2024/07/MCBP701.jpg, https://entrepeques.mx/wp-content/uploads/2024/07/MCBP702.jpg, https://entrepeques.mx/wp-content/uploads/2024/07/MCBP703.jpg",,,,,,,,,0
46366,simple,SPCP134,,Napps Silla alta,1,1,visible,"No Reclinable, No Plegable, Charola desmontable, Fija , Imagen ilustrativa, el color puede variar entre azul y gris","Precio de comparación $1099 Silla alta, Napps, Nuevo, , Sin notas",,,taxable,,1,1,,0,0,25,,,,0,975,,1085,En casa > Sillas para comer,"Polanco, Silla alta, Ver todo de en casa",,"https://entrepeques.mx/wp-content/uploads/2024/07/SPCP134.jpg, https://entrepeques.mx/wp-content/uploads/2024/07/SPCP1341.png, https://entrepeques.mx/wp-content/uploads/2024/07/SPCP1342.jpg, https://entrepeques.mx/wp-content/uploads/2024/07/SPCP1343.png",,,,,,,,,0
46371,simple,SPCP135,,Napps Silla alta,1,1,visible,"No Reclinable, No Plegable, Charola desmontable, Fija ,","Precio de comparación $1299 Silla alta, Napps, Nuevo, , Premium",,,taxable,,1,2,,0,0,25,,,,0,1050,,1185,En casa > Sillas para comer,"Polanco, Silla alta, Ver todo de en casa",,"https://entrepeques.mx/wp-content/uploads/2024/07/SPCP135.jpg, https://entrepeques.mx/wp-content/uploads/2024/07/SPCP1351.png, https://entrepeques.mx/wp-content/uploads/2024/07/SPCP1352.jpg, https://entrepeques.mx/wp-content/uploads/2024/07/SPCP1353.png",,,,,,,,,0
46386,simple,SPCP138,,Brevi Silla alta,1,0,visible,"Reclinable, Plegable, Charola desmontable, Niveles de altura,","Precio de comparación $1990 Silla alta, Brevi, Seminuevo sin detalle, , Catarina",,,taxable,,1,1,,0,0,20,,,,0,1990,650,1069.2,En casa > Sillas para comer,"Polanco, Silla alta, Ver todo de en casa",,"https://entrepeques.mx/wp-content/uploads/2024/07/SPCP138.jpg, https://entrepeques.mx/wp-content/uploads/2024/07/SPCP1381.jpg, https://entrepeques.mx/wp-content/uploads/2024/07/SPCP1382.jpg",,,,,,,,,0
46406,simple,ADAP28,,Napps Vasos,1,0,visible,Covertible mamila a popote,"Precio de comparación $120 Vasos, Napps, Nuevo, Vaso crece",,,taxable,,1,4,,0,0,1,,,,0,120,,132,A comer > Accesorios de alimentación,"Polanco, Vasos, Ver todo de a comer",,"https://entrepeques.mx/wp-content/uploads/2024/08/ADAP28.jpg, https://entrepeques.mx/wp-content/uploads/2024/08/ADAP281.jpg, https://entrepeques.mx/wp-content/uploads/2024/08/ADAP282.jpg",,,,,,,,,0
46410,simple,ADAP29,,Napps Vasos,1,0,visible,oquilla de silicona liquida grado alimenticio,"Precio de comparación $120 Vasos, Napps, Nuevo, Vaso entrenador",,,taxable,,1,4,,0,0,1,,,,0,120,,132,A comer > Accesorios de alimentación,"Polanco, Vasos, Ver todo de a comer",,"https://entrepeques.mx/wp-content/uploads/2024/08/ADAP29.jpg, https://entrepeques.mx/wp-content/uploads/2024/08/ADAP291.jpg, https://entrepeques.mx/wp-content/uploads/2024/08/ADAP292.jpg",,,,,,,,,0
46423,simple,GYTP51,,Biyu Gimnasio Musical,1,0,visible,"Chico, ","Precio de comparación $500 Gimnasio Musical, Biyu, Seminuevo sin detalle, , Granja numeros",,,taxable,,1,1,,0,0,4,,,,0,500,,247.5,A Jugar > Gimnasios y tapetes,"Gimnasio Musical, Polanco, Ver todo de a jugar",,"https://entrepeques.mx/wp-content/uploads/2024/08/GYTP51.jpg, https://entrepeques.mx/wp-content/uploads/2024/08/GYTP511.jpg",,,,,,,,,0
46426,simple,GYTP54,,Melissa&Dough Tapete,1,0,visible,"Grande, ","Precio de comparación $1800 Tapete, Melissa&Dough, Seminuevo sin detalle, , Andadera Suave",,,taxable,,1,1,,0,0,12,,,,0,1800,,930.05,A Jugar > Gimnasios y tapetes,"Polanco, Tapete, Ver todo de a jugar",,"https://entrepeques.mx/wp-content/uploads/2024/08/GYTP54.jpg, https://entrepeques.mx/wp-content/uploads/2024/08/GYTP541.jpg, https://entrepeques.mx/wp-content/uploads/2024/08/GYTP542.jpg, https://entrepeques.mx/wp-content/uploads/2024/08/GYTP543.jpg",,,,,,,,,0
46431,simple,JUGP349,,Mattel 5 años y más,1,0,visible,Sin información adicional,"Precio de comparación $1800 5 años y más, Mattel, Seminuevo sin detalle, , Alberca barbie",,,taxable,,1,1,,0,0,8,,,,0,1800,,764.5,A Jugar > Juguetes,"5 años y más, Polanco, Ver todo de a jugar",,"https://entrepeques.mx/wp-content/uploads/2024/08/JUGP349.jpg, https://entrepeques.mx/wp-content/uploads/2024/08/JUGP3491.jpg",,,,,,,,,0
46434,simple,JUGP350,,Mattel 5 años y más,1,0,visible,Sin información adicional,"Precio de comparación $590 5 años y más, Mattel, Seminuevo sin detalle, , Bicicleta barbie",,,taxable,,1,1,,0,0,5,,,,0,590,,203.5,A Jugar > Juguetes,"5 años y más, Polanco, Ver todo de a jugar",,"https://entrepeques.mx/wp-content/uploads/2024/08/JUGP350.jpg, https://entrepeques.mx/wp-content/uploads/2024/08/JUGP3501.jpg",,,,,,,,,0
46437,simple,JUGP351,,Build a Bear 5 años y más,1,0,visible,Sin información adicional,"Precio de comparación $900 5 años y más, Build a Bear, Seminuevo sin detalle, , Casaa perrito",,,taxable,,1,1,,0,0,4,,,,0,900,,330,A Jugar > Juguetes,"5 años y más, Polanco, Ver todo de a jugar",,"https://entrepeques.mx/wp-content/uploads/2024/08/JUGP351.jpg, https://entrepeques.mx/wp-content/uploads/2024/08/JUGP3511.jpg",,,,,,,,,0
46460,simple,MBCP33,,Levis 6 meses,1,0,visible,"Pantalón Mezclilla, ","Precio de comparación $675 6 meses, Levis, Seminuevo sin detalle, , Sin notas",,,taxable,,1,1,,0,0,5,,,,0,675,,247.5,Ropa > Niña abajo de cintura,"Niña de 0-12 meses, Polanco, Ver todo de ropa",,"https://entrepeques.mx/wp-content/uploads/2024/08/MBCP33.jpg, https://entrepeques.mx/wp-content/uploads/2024/08/MBCP331.jpg",,,,,,,,,0
46466,simple,MBCP35,,Adidas 12 meses,1,0,visible,"Pants, ","Precio de comparación $495 12 meses, Adidas, Seminuevo sin detalle, , Sin notas",,,taxable,,1,1,,0,0,5,,,,0,495,,181.5,Ropa > Niña abajo de cintura,"Niña de 0-12 meses, Polanco, Ver todo de ropa",,"https://entrepeques.mx/wp-content/uploads/2024/08/MBCP35.jpg, https://entrepeques.mx/wp-content/uploads/2024/08/MBCP351.jpg",,,,,,,,,0
46475,simple,HACP55,,Gap 12 meses,1,0,visible,"Camisa Mlarga, ","Precio de comparación $480 12 meses, Gap, Seminuevo sin detalle, , Sin notas",,,taxable,,1,1,,0,0,3,,,,0,480,,176,Ropa > Niño arriba de cintura,"De niño 0-12 meses, Polanco, Ver todo de ropa",,"https://entrepeques.mx/wp-content/uploads/2024/08/HACP55.jpg, https://entrepeques.mx/wp-content/uploads/2024/08/HACP551.jpg",,,,,,,,,0
46478,simple,HACP54,,Dockers 12 meses,1,0,visible,"Camisa Mlarga, ","Precio de comparación $735 12 meses, Dockers, Seminuevo sin detalle, , Sin notas",,,taxable,,1,1,,0,0,5,,,,0,735,,269.5,Ropa > Niño arriba de cintura,"De niño 0-12 meses, Polanco, Ver todo de ropa",,"https://entrepeques.mx/wp-content/uploads/2024/08/HACP54.jpg, https://entrepeques.mx/wp-content/uploads/2024/08/HACP541.jpg",,,,,,,,,0
46481,simple,HACP53,,Carters 6 meses,1,0,visible,"Camisa Mcorta, ","Precio de comparación $420 6 meses, Carters, Seminuevo sin detalle, , Sin notas",,,taxable,,1,1,,0,0,5,,,,0,420,,154,Ropa > Niño arriba de cintura,"De niño 0-12 meses, Polanco, Ver todo de ropa",,"https://entrepeques.mx/wp-content/uploads/2024/08/HACP53.jpg, https://entrepeques.mx/wp-content/uploads/2024/08/HACP531.jpg",,,,,,,,,0
46484,simple,HACP51,,Ferrioni 12 meses,1,0,visible,"Polos Mcorta, ","Precio de comparación $420 12 meses, Ferrioni, Seminuevo sin detalle, , Sin notas",,,taxable,,1,1,,0,0,5,,,,0,420,,154,Ropa > Niño arriba de cintura,"De niño 0-12 meses, Polanco, Ver todo de ropa",,"https://entrepeques.mx/wp-content/uploads/2024/08/HACP51.jpg, https://entrepeques.mx/wp-content/uploads/2024/08/HACP511.jpg",,,,,,,,,0
46499,simple,HACP44,,Tommy Hilfilger 12 meses,1,0,visible,"Suéter, ","Precio de comparación $675 12 meses, Tommy Hilfilger, Seminuevo sin detalle, , Sin notas",,,taxable,,1,1,,0,0,5,,,,0,675,,247.5,Ropa > Niño arriba de cintura,"De niño 0-12 meses, Polanco, Ver todo de ropa",,"https://entrepeques.mx/wp-content/uploads/2024/08/HACP44.jpg, https://entrepeques.mx/wp-content/uploads/2024/08/HACP441.jpg",,,,,,,,,0
46505,simple,HACP47,,Ralph Lauren 0-3 meses,1,0,visible,"Playera M corta, ","Precio de comparación $360 0-3 meses, Ralph Lauren, Seminuevo sin detalle, , Sin notas",,,taxable,,1,1,,0,0,5,,,,0,360,,132,Ropa > Niño arriba de cintura,"De niño 0-12 meses, Polanco, Ver todo de ropa",,"https://entrepeques.mx/wp-content/uploads/2024/08/HACP47.jpg, https://entrepeques.mx/wp-content/uploads/2024/08/HACP471-rotated.jpg",,,,,,,,,0
46511,simple,HACP50,,Adidas 12 meses,1,0,visible,"Playera M larga, ","Precio de comparación $420 12 meses, Adidas, Seminuevo sin detalle, , Sin notas",,,taxable,,1,1,,0,0,5,,,,0,420,,154,Ropa > Niño arriba de cintura,"De niño 0-12 meses, Polanco, Ver todo de ropa",,"https://entrepeques.mx/wp-content/uploads/2024/08/HACP50.jpg, https://entrepeques.mx/wp-content/uploads/2024/08/HACP501.jpg",,,,,,,,,0
46514,simple,HCCP31,,Everlast 12 meses,1,0,visible,"Pants completo, ","Precio de comparación $735 12 meses, Everlast, Seminuevo sin detalle, , Sin notas",,,taxable,,1,1,,0,0,5,,,,0,735,,269.5,Ropa > Niño cuerpo completo,"Niño 0-12 meses, Polanco, Ver todo de ropa",,"https://entrepeques.mx/wp-content/uploads/2024/08/HCCP31.jpg, https://entrepeques.mx/wp-content/uploads/2024/08/HCCP311.jpg, https://entrepeques.mx/wp-content/uploads/2024/08/HCCP312-rotated.jpg",,,,,,,,,0
46518,simple,HCCP32,,UnderArmour 0-3 meses,1,0,visible,"Conjunto corto, ","Precio de comparación $675 0-3 meses, UnderArmour, Seminuevo sin detalle, , Sin notas",,,taxable,,1,1,,0,0,5,,,,0,675,,247.5,Ropa > Niño cuerpo completo,"Niño 0-12 meses, Polanco, Ver todo de ropa",,"https://entrepeques.mx/wp-content/uploads/2024/08/HCCP32.jpg, https://entrepeques.mx/wp-content/uploads/2024/08/HCCP321.jpg",,,,,,,,,0
46521,simple,HCCP33,,Puma 6 meses,1,0,visible,"Pants completo, ","Precio de comparación $1035 6 meses, Puma, Seminuevo sin detalle, , Sin notas",,,taxable,,1,1,,0,0,5,,,,0,1035,,379.5,Ropa > Niño cuerpo completo,"Niño 0-12 meses, Polanco, Ver todo de ropa",,"https://entrepeques.mx/wp-content/uploads/2024/08/HCCP33-rotated.jpg, https://entrepeques.mx/wp-content/uploads/2024/08/HCCP331-rotated.jpg, https://entrepeques.mx/wp-content/uploads/2024/08/HCCP332.jpg",,,,,,,,,0
46531,simple,HCCP36,,Puma 6 meses,1,0,visible,"Overall, ","Precio de comparación $585 6 meses, Puma, Seminuevo sin detalle, , Sin notas",,,taxable,,1,1,,0,0,5,,,,0,585,,214.5,Ropa > Niño cuerpo completo,"Niño 0-12 meses, Polanco, Ver todo de ropa",,"https://entrepeques.mx/wp-content/uploads/2024/08/HCCP36.jpg, https://entrepeques.mx/wp-content/uploads/2024/08/HCCP361.jpg",,,,,,,,,0
46540,simple,HCCP28,,Ralph Lauren 0-3 meses,1,0,visible,"Mameluco, ","Precio de comparación $510 0-3 meses, Ralph Lauren, Seminuevo sin detalle, , Sin notas",,,taxable,,1,2,,0,0,5,,,,0,510,,187,Ropa > Niño cuerpo completo,"Niño 0-12 meses, Polanco, Ver todo de ropa",,"https://entrepeques.mx/wp-content/uploads/2024/08/HCCP28.jpg, https://entrepeques.mx/wp-content/uploads/2024/08/HCCP281-rotated.jpg",,,,,,,,,0
46543,simple,HCCP37,,Bóboli 9 meses,1,0,visible,"Comando, ","Precio de comparación $1050 9 meses, Bóboli, Seminuevo sin detalle, , Sin notas",,,taxable,,1,1,,0,0,5,,,,0,1050,,385,Ropa > Niño cuerpo completo,"Niño 0-12 meses, Polanco, Ver todo de ropa",,"https://entrepeques.mx/wp-content/uploads/2024/08/HCCP37.jpg, https://entrepeques.mx/wp-content/uploads/2024/08/HCCP371.jpg",,,,,,,,,0
46558,simple,CDMP24,,Baby&amp;Kids Más de 36 meses,1,0,visible,"No inluye colchón, Madera Fina, Acabado Fino, Sin Buros, Convertible Entrenadora, ","Precio de comparación $15000 Más de 36 meses, Baby&amp;Kids, Seminuevo sin detalle, , Sin notas",,,taxable,,1,1,,0,0,80,,,,0,15000,,7995,A dormir > Cunas de madera,"Cuna-cama más de 36 meses, Polanco, Ver todo de a dormir",,"https://entrepeques.mx/wp-content/uploads/2024/08/CDMP24.jpg, https://entrepeques.mx/wp-content/uploads/2024/08/CDMP241.jpg, https://entrepeques.mx/wp-content/uploads/2024/08/CDMP242.jpg",,,,,,,,,0
46572,simple,JUGP354,,Spin master  3 años,1,0,visible,Sin información adicional,"Precio de comparación $850 3 años, Spin master , Seminuevo sin detalle, , Pista chase",,,taxable,,1,1,,0,0,5,,,,0,850,,324.5,A Jugar > Juguetes,"3 años, Polanco, Ver todo de a jugar",,"https://entrepeques.mx/wp-content/uploads/2024/08/JUGP354.jpg, https://entrepeques.mx/wp-content/uploads/2024/08/JUGP3541.jpg, https://entrepeques.mx/wp-content/uploads/2024/08/JUGP3542.jpg",,,,,,,,,0
46583,simple,JUGP357,,Playskool 2 años,1,0,visible,Sin información adicional,"Precio de comparación $200 2 años, Play-Doh, Seminuevo sin detalle, , Camion vibrador ",,,taxable,,1,1,,0,0,1,,,,0,200,,77,A Jugar > Juguetes,"2 años, Polanco, Ver todo de a jugar",,"https://entrepeques.mx/wp-content/uploads/2024/08/JUGP357.jpg, https://entrepeques.mx/wp-content/uploads/2024/08/JUGP3571.jpg",,,,,,,,,0
46607,simple,CMNP50,,Luca Gobbi 3-4a 15.5-16cm,1,0,visible,"Zapato escolar, ","Precio de comparación $585 3-4a 15.5-16cm, Luca Gobbi, Seminuevo sin detalle, , Sin notas",,,taxable,,1,1,,0,0,2,,,,0,585,,324.5,Ropa > Calzado Niña,"Calzado de 2-3 años, Polanco, Ver todo de ropa",,"https://entrepeques.mx/wp-content/uploads/2024/08/CMNP50.jpg, https://entrepeques.mx/wp-content/uploads/2024/08/CMNP501.jpg, https://entrepeques.mx/wp-content/uploads/2024/08/CMNP502.jpg",,,,,,,,,0
